Actual,Predicted
16,17.304504
30,27.999914
20,21.4997
15,21.31546
24,17.572746
15,20.259684
13,16.16342
13,16.16342
13,16.16342
13,16.16342
14,16.16342
20,16.853785
14,16.16342
12,17.62733
11,16.456825
14,21.044243
33,24.94874
31,19.693369
14,17.664145
11,16.259516
12,20.039026
26,17.755907
13,17.997196
16,16.946373
35,21.645935
29,17.882702
14,16.706911
12,20.526192
11,16.968298
11,19.976578
15,18.996283
21,23.740438
13,18.54328
100,22.966208
18,20.259684
25,17.284771
12,14.839189
11,14.839189
11,14.839189
13,20.784817
12,17.23173
15,17.85486
12,17.85486
15,17.85486
26,19.693369
29,19.693369
11,18.38597
11,14.950482
11,18.20358
11,14.837184
13,15.125071
20,19.468761
11,21.490181
11,15.367916
11,15.367916
11,15.747068
11,15.367916
22,22.580732
13,17.156641
20,17.156641
24,23.16554
13,18.120697
81,18.122475
24,23.16554
13,18.849157
37,18.283756
13,17.882702
11,20.115128
15,18.61752
18,23.45361
26,18.885208
11,17.843435
70,22.152288
26,18.237991
27,17.64234
16,18.452784
11,19.194498
12,18.685883
15,19.625883
17,17.511738
12,13.650626
11,15.422031
19,18.996283
12,14.690517
18,22.006851
15,19.491447
15,20.036549
13,17.035269
18,17.569996
19,18.195675
25,17.192884
15,18.76157
15,18.758263
30,17.353003
13,18.35786
12,18.53277
34,24.071056
74,19.936842
15,18.209684
30,16.339552
20,16.024473
38,22.724306
11,19.625185
30,21.605116
37,22.724306
28,19.003778
17,21.217762
13,18.156105
15,23.21793
12,19.314583
14,16.958319
13,18.468637
50,22.270258
14,18.739847
50,22.270258
18,18.507393
50,22.123857
12,22.123857
12,22.123857
12,22.123857
50,22.123857
11,22.123857
11,20.020525
11,20.020525
11,20.020525
11,20.020525
11,21.784603
11,21.784603
11,21.784603
11,21.784603
15,17.476204
15,18.597143
19,22.650482
13,16.272001
20,15.899311
11,19.152552
20,20.758064
20,19.314583
27,20.956076
27,20.956076
27,21.993668
27,21.993668
26,21.993668
27,21.993668
27,21.993668
27,21.993668
27,21.993668
21,18.883482
13,18.487812
12,15.423397
30,21.05859
17,19.51586
14,15.431101
12,18.308577
27,20.020525
27,25.01181
42,22.657858
17,20.697449
14,22.21327
11,16.024473
15,17.869354
17,25.072874
11,19.917702
25,23.404528
17,17.768536
14,18.391506
12,17.945446
50,24.401384
20,18.429441
20,20.016642
16,18.610687
17,18.76821
14,17.205225
13,17.267242
23,18.35786
24,21.605116
24,21.605116
17,18.029253
48,19.625185
18,16.59233
12,16.110722
17,19.90566
39,22.270258
56,22.52182
20,18.598124
14,18.598124
30,21.487785
39,22.123857
14,17.140139
13,19.399918
12,18.643936
12,19.744678
25,23.25091
31,18.641144
16,17.193535
18,16.01295
12,17.965527
35,21.647888
21,18.802418
18,16.921116
89,21.521395
11,18.369577
14,18.641514
11,18.233858
12,17.496218
25,19.802532
13,20.334558
18,16.200094
15,17.26806
30,19.588861
13,18.815506
14,17.732687
100,21.041
33,17.732687
30,21.36654
30,21.36654
25,18.600128
43,18.849802
17,20.753868
22,23.727095
15,21.51164
15,16.277742
11,16.86227
12,18.817778
20,18.725433
44,17.193535
22,17.886497
16,19.106417
33,19.07477
19,19.07477
14,18.740873
11,17.118526
31,19.500898
14,18.849802
50,19.29621
30,23.77991
15,17.856356
33,18.696043
19,21.324911
20,18.733294
20,18.733294
20,18.733294
20,18.733294
20,18.733294
14,23.762516
12,19.326757
23,19.28917
12,17.699408
14,17.54014
67,24.385921
20,17.355745
22,19.922813
16,18.485628
15,19.407988
30,22.862535
30,22.862535
50,19.239735
22,19.074823
15,19.573067
39,18.38877
17,17.126995
12,17.649185
14,17.738226
13,21.617666
11,15.036192
14,16.407501
20,23.778893
29,21.692713
49,20.459652
24,18.686775
55,18.726072
22,16.111378
20,18.477718
16,19.476265
22,18.181808
12,16.748755
29,19.072224
24,21.215628
18,18.396265
18,17.565472
17,18.307991
15,21.804771
15,21.804771
50,23.87884
15,20.39496
39,18.337917
21,18.80927
27,17.126995
32,24.385921
40,21.618723
14,19.46824
12,20.876646
70,17.703398
13,17.703398
14,17.703398
13,16.596703
22,17.202204
21,17.202204
17,17.204865
17,18.482706
32,19.62551
20,17.380844
12,23.43292
25,22.28775
35,17.89797
33,21.598751
11,16.56617
18,17.181086
20,19.235325
32,19.50342
26,20.706032
12,19.315908
12,16.208918
13,16.208918
13,16.208918
13,16.208918
26,18.994413
12,17.061005
17,18.083097
11,18.007261
14,20.134064
24,18.09957
12,17.823444
21,18.748566
16,19.057169
19,18.14868
11,19.457005
40,21.575035
43,19.214378
14,19.04797
20,19.04797
30,19.280422
24,18.62931
13,18.408352
12,19.02704
12,20.56554
31,18.573486
23,16.262587
22,19.811972
20,20.984858
20,21.048342
11,17.535564
17,19.710169
13,17.405817
15,18.42047
17,15.171093
13,16.37001
16,17.03421
20,19.736687
11,17.715263
30,17.19633
15,16.585962
11,15.66016
14,18.709473
22,18.356697
20,17.277214
20,17.727856
34,18.30314
15,17.264381
18,20.530144
14,16.624826
14,16.624826
31,16.624826
15,17.217056
61,17.217056
18,19.519701
26,17.244352
27,17.18054
18,19.408264
25,19.027882
11,17.686314
36,19.415764
40,20.293346
13,18.896608
12,17.094809
11,17.032766
24,16.787516
14,15.791607
11,16.082481
39,19.880327
14,16.09737
22,21.348822
73,19.691242
22,18.469297
12,20.216375
12,20.216375
14,17.10054
11,19.415764
13,20.13666
33,18.670658
12,18.338795
18,17.031696
11,17.22932
12,17.570612
32,20.38753
11,16.497858
22,15.780058
11,15.923168
25,17.011587
23,19.166649
13,15.959524
14,17.068624
13,19.55449
14,16.880323
30,19.509386
13,17.198463
20,16.618462
11,15.698137
15,15.934042
15,19.126038
20,17.834156
70,17.558878
14,18.74819
16,19.536385
12,17.88429
11,17.523823
35,18.603151
14,18.165209
30,20.059631
16,16.628029
16,15.359337
14,16.447742
20,19.300997
30,17.762388
15,15.889025
23,19.919792
24,22.515259
18,15.875637
16,15.91761
82,20.080318
14,15.787088
20,18.480371
14,21.292662
13,16.46755
11,16.425364
12,19.992012
35,21.016891
88,25.514977
16,20.058613
11,15.098907
16,21.193403
40,17.853888
24,17.1011
24,16.216084
14,15.729601
59,25.04165
14,18.894873
12,15.098907
12,15.875637
11,15.875637
20,20.155277
22,17.32588
15,18.082832
15,19.56494
25,16.618616
40,16.15355
15,19.933422
17,20.912142
41,20.8216
12,17.882494
11,15.326628
29,15.804621
12,15.076292
24,19.992012
11,14.637571
17,21.169569
17,15.71216
14,17.798626
11,16.684113
11,18.526913
56,20.420767
14,21.585882
30,21.897247
15,16.509905
13,21.961082
12,15.436693
27,16.086746
23,20.215996
30,22.887894
13,18.181597
11,19.83269
19,23.401531
14,19.821602
12,15.435553
17,18.102839
15,15.435553
60,22.182
17,18.413836
14,16.62586
16,18.613474
24,19.547968
20,16.679825
11,19.465586
17,19.22302
21,18.791473
38,19.306204
11,16.086746
19,17.551384
12,18.874956
54,21.097042
11,14.2217
80,19.711346
12,20.119492
12,16.514904
15,18.81003
12,17.47553
25,18.39743
14,14.898664
13,18.915133
15,16.844809
14,16.405401
20,18.552237
15,15.89045
15,18.592102
12,16.303677
35,22.948866
20,18.854326
21,16.262817
20,16.971712
11,18.513723
17,15.863314
20,17.939657
16,16.567024
16,18.210651
20,19.533766
19,17.885624
20,18.520754
39,17.297249
32,20.810984
19,17.66763
20,17.66763
19,17.856441
15,16.442348
20,16.567024
11,16.722263
11,20.92828
11,18.210651
12,17.244604
15,17.62817
27,17.931156
12,16.303677
28,17.931156
12,15.796738
12,20.288149
15,17.808022
11,16.4413
12,19.678085
17,17.10539
30,18.552237
14,22.05692
11,18.672178
13,17.196037
15,18.823221
20,18.555883
20,17.358555
11,19.510681
40,16.21675
13,15.658949
15,17.137774
13,18.500515
12,16.296278
17,17.539433
14,19.766413
38,19.879585
11,18.341303
11,18.341303
15,16.146507
14,16.105448
15,15.738131
16,20.65361
28,17.651346
14,16.790451
15,13.6288805
16,14.929086
34,16.60793
18,18.870071
18,16.844618
11,17.67689
11,14.8308
12,16.585382
12,16.894648
23,17.51117
17,17.1065
11,19.27547
20,19.741512
13,16.844618
11,14.975871
57,21.806376
27,18.919659
12,16.012678
13,18.231937
21,20.379541
13,16.844618
14,18.540833
50,19.251865
14,16.912132
16,17.905735
12,15.448465
14,16.585382
16,17.896091
13,15.448465
16,17.262691
14,16.118208
16,18.496168
19,19.504995
17,18.245996
15,19.175465
16,16.929346
25,19.98235
22,17.336102
43,18.722973
15,15.497959
42,17.337492
15,17.574663
25,21.16189
12,16.167492
65,21.666061
23,16.6486
15,16.186642
16,16.777714
13,16.650068
11,15.008287
15,16.70031
12,18.848263
14,17.983526
12,17.983526
11,17.41208
20,18.72151
23,17.13677
12,16.617239
25,18.714712
23,20.341784
21,19.387386
23,18.226744
17,17.474838
11,16.503754
40,17.028984
13,15.676096
12,15.79995
13,14.970265
15,17.216043
12,18.694225
20,16.15241
11,16.70031
14,16.118208
11,15.522951
20,16.547314
37,16.681288
53,16.656458
20,20.730654
13,19.027338
18,22.073471
25,18.503267
30,17.110973
11,18.26002
25,18.049734
30,17.556313
18,17.556313
30,17.388847
13,17.919556
18,17.956913
11,17.16395
32,22.547916
17,21.77947
16,18.900646
52,18.464563
16,18.691456
15,20.74682
20,18.06007
11,15.192564
18,14.169592
57,21.02019
13,18.257467
13,18.159384
37,21.463638
43,19.472696
18,18.998331
16,16.901028
29,18.167284
48,18.193697
11,18.953278
17,16.089113
24,17.973083
17,17.973083
18,20.012016
11,19.03111
11,18.26002
30,18.492128
16,21.903526
12,15.774946
22,15.774946
11,15.581985
13,15.581985
16,15.569944
30,18.602026
13,15.581985
12,15.581985
12,17.388847
31,18.602026
20,17.677197
11,18.704891
26,20.729866
21,17.903124
38,19.797812
12,17.414429
13,17.414429
25,20.997007
25,20.997007
11,16.560032
12,16.560032
35,18.028505
31,16.560032
19,16.560032
19,17.550385
88,19.264603
13,19.044472
14,16.124454
15,19.732718
12,17.40286
13,14.169592
16,18.233025
100,22.939589
31,17.366558
53,22.728962
32,18.062765
16,21.723845
12,17.491077
11,17.491077
19,19.132421
25,19.112751
24,22.69237
11,17.414017
16,16.241362
50,21.462664
11,17.943888
18,17.943888
28,16.81981
22,20.129677
15,18.305662
11,16.270882
12,18.302013
11,16.411623
12,19.8379
13,19.21739
52,17.25977
48,28.455923
14,17.155853
21,20.430687
27,24.053762
12,17.55808
14,17.943888
13,16.824587
14,16.378784
11,19.807835
15,18.291224
17,19.54403
12,21.308954
13,19.659496
18,17.36257
13,18.488947
13,18.488947
21,18.730349
35,20.067125
11,17.918674
20,21.76575
11,15.079807
16,21.736069
17,18.119255
31,16.826834
36,20.801786
20,17.856918
36,20.262493
13,15.704584
17,18.7121
14,19.28766
19,20.571505
19,20.571505
12,16.27049
30,21.232006
14,17.662012
18,16.599018
15,17.592173
40,21.629042
23,21.629042
15,18.239641
11,17.756466
16,18.404873
11,17.110758
19,18.827183
54,20.571505
15,18.146105
70,21.05737
16,16.64489
16,20.621326
11,16.67186
24,19.975782
18,17.47869
11,17.135685
50,18.880392
21,17.78556
25,18.670275
13,20.178942
14,15.394787
15,17.571648
13,21.496412
12,21.496412
13,20.244062
18,19.2015
50,18.428783
34,20.41779
11,19.016048
22,19.88422
15,20.639593
11,17.58892
20,18.06773
13,18.06773
11,18.432484
15,17.538292
14,20.30464
20,20.405231
15,18.946918
23,22.145124
40,22.929665
12,17.066088
16,20.292433
29,18.372782
16,16.072775
27,17.819214
22,19.100882
15,17.566193
22,20.530512
33,21.267372
36,24.879295
17,17.13
11,22.338743
15,18.04761
14,18.04761
15,18.04761
46,19.461224
26,19.461224
26,19.461224
14,18.04761
16,17.02451
13,20.767221
12,17.809803
12,17.809803
26,23.619648
16,18.565336
40,19.235552
20,19.122963
20,20.7371
20,23.50615
12,17.9823
13,17.9823
45,20.064745
27,17.386095
11,17.043243
12,17.043243
20,17.043243
11,15.151997
16,17.594398
12,18.547148
20,16.803665
26,17.7381
26,17.7381
11,15.956736
33,19.976349
17,18.139164
16,18.119825
13,19.699177
20,19.095629
30,18.301502
19,16.320286
24,18.40459
35,21.519016
15,18.115664
11,15.956736
11,17.583881
14,17.471457
16,18.461332
66,25.30923
16,17.932554
17,18.614788
15,18.359129
18,18.670439
12,17.214046
11,18.196127
19,23.031286
27,18.203924
17,16.791304
17,16.791304
16,16.791304
16,16.791304
11,18.05908
12,19.01046
12,19.095629
12,16.772549
11,16.080967
11,14.546925
12,17.648087
13,17.289198
12,17.471457
11,18.05908
11,18.05908
18,19.720957
26,18.624317
40,21.016972
12,18.670439
15,19.600735
12,16.188957
36,19.600735
12,17.823463
11,19.077938
16,18.471218
40,21.638474
25,16.389946
13,19.790468
14,17.133938
11,17.275963
11,17.275963
11,18.838697
24,19.244291
12,21.321424
24,19.244291
60,23.096828
14,16.579107
12,13.768215
12,16.750998
11,18.646465
35,21.166107
12,16.713148
13,19.228233
17,16.478073
11,15.680107
25,15.89163
14,19.717701
14,13.913846
30,19.663841
30,19.663841
18,17.17066
13,17.645424
18,18.655474
52,24.08827
52,24.08827
82,19.208282
18,16.478073
18,18.420534
28,21.481953
41,30.272116
11,15.381342
37,19.260452
26,22.603231
26,22.603231
27,22.603231
26,22.603231
11,16.020132
21,17.494066
12,17.301327
15,16.994259
12,16.520847
12,15.53289
11,15.89163
12,17.376291
18,14.6461525
35,18.447075
11,15.611679
11,15.721586
12,16.002457
15,17.092377
14,19.208282
15,16.28328
19,16.153801
16,20.612951
20,17.27911
20,21.87107
18,16.478073
23,16.75656
18,16.75656
19,16.75656
17,16.75656
13,16.75656
13,16.75656
20,21.59395
20,21.59395
20,21.59395
20,21.59395
20,21.59395
37,19.36035
57,30.678635
57,31.826565
12,18.274471
34,20.666676
57,32.968845
30,23.639496
16,16.257368
14,16.257368
57,30.576784
22,18.755032
20,24.401209
59,30.308731
15,18.98098
22,16.577469
12,20.4161
12,16.094976
28,21.057037
14,21.057037
14,17.081211
15,19.885504
20,20.42361
50,20.42361
18,15.809837
17,15.809837
11,21.295448
12,20.089468
13,21.732216
11,19.14209
12,16.078474
12,20.660812
14,15.202612
11,17.253912
14,17.213928
12,18.442944
28,23.639496
21,22.123823
15,20.440893
33,21.279959
34,23.05935
12,15.422415
11,15.72797
13,18.893389
21,20.404099
21,19.121706
22,19.833498
16,14.845326
12,14.966866
12,15.648661
12,15.997557
14,16.966002
15,16.129358
14,14.147178
18,20.789637
11,16.643421
17,18.553556
21,22.864851
21,22.864851
21,18.510122
14,19.639061
22,24.151598
21,24.151598
14,16.908516
13,19.44018
19,19.051977
15,21.680202
12,15.949093
12,15.4893055
21,19.602808
12,17.475592
22,19.602808
34,17.559103
15,19.66097
11,17.051805
32,17.770483
11,15.674032
37,21.546919
43,18.68005
15,18.957493
12,18.891775
37,20.283556
38,19.647837
37,19.120924
19,15.724201
61,19.439907
12,19.495758
15,19.832048
15,16.239672
15,19.557867
26,18.803457
12,18.585203
21,15.797867
31,18.811457
17,19.439907
16,19.424786
19,16.007423
13,16.834894
11,16.185547
33,19.388529
39,23.71174
30,18.697193
11,15.989275
20,17.608551
20,17.5305
11,13.565932
12,15.817045
17,15.351204
13,16.717653
17,19.217386
55,16.85403
12,16.139706
12,17.297628
25,25.159492
12,16.601273
13,18.520796
20,15.883348
12,19.04342
12,20.425282
18,18.520796
60,23.50088
21,19.100939
60,21.740797
15,17.889046
59,23.751324
13,16.120628
31,21.516384
17,17.819294
83,22.777819
15,16.429478
13,15.25647
19,15.714033
26,20.646332
13,15.824451
16,18.222288
11,17.96177
20,18.976192
20,17.842083
11,20.670689
11,20.670689
11,14.752725
16,18.150822
27,15.862413
13,15.845869
36,18.646502
11,14.69549
12,18.107498
18,16.745073
18,21.041115
20,20.845367
14,14.612385
13,17.0687
30,18.678188
15,17.865566
15,18.76122
12,18.843437
30,17.541527
12,17.0868
11,20.344582
18,17.554316
11,18.97395
16,19.572018
70,19.816835
12,20.594954
15,18.19666
11,15.239178
18,17.700071
14,21.132336
26,19.435272
27,18.19666
11,16.007511
12,16.438272
11,16.626974
12,15.15786
30,18.339624
21,16.733248
11,17.381216
18,15.062347
15,18.584703
15,18.584703
19,16.085562
12,18.203352
16,16.572567
11,17.740267
12,14.676473
30,19.74963
14,16.585382
12,16.89586
18,19.332815
12,16.89586
12,17.366037
12,15.5978985
19,18.79716
11,19.278738
12,18.471752
17,19.301321
12,16.179525
13,14.902023
14,17.62726
11,15.979366
26,18.860424
25,17.384884
14,14.366637
26,19.840523
11,13.839444
12,16.316004
19,19.674393
14,16.726765
14,16.34841
14,16.34841
14,16.34841
11,19.589018
11,20.1455
16,20.1455
17,17.20005
13,15.116816
15,18.750906
13,17.216043
27,18.633081
51,19.624762
13,17.761177
13,17.761177
11,17.505861
12,15.886122
18,17.89301
12,16.30574
11,15.445007
40,21.030024
18,16.509308
11,19.627865
20,16.255875
12,17.10082
17,19.309061
11,17.07979
22,20.20106
12,16.766405
12,18.436432
31,20.18394
15,16.086954
11,17.004568
16,17.800764
15,21.812069
12,18.169405
15,19.59388
25,18.774088
86,20.744762
46,20.515297
41,22.117617
13,19.15793
19,17.005571
14,17.965137
15,18.025288
20,18.008446
13,19.800846
16,17.393692
18,16.337204
13,15.141699
39,21.493742
40,21.493742
30,18.290754
21,17.675001
17,19.165712
16,18.674974
32,20.916603
32,20.916603
30,20.916603
11,16.672298
11,17.153688
11,17.153688
11,16.672298
11,16.672298
11,16.672298
11,16.672298
11,16.672298
11,16.672298
11,16.672298
32,18.358105
18,16.971378
11,21.345316
15,17.677197
12,16.230406
28,19.208128
12,18.350422
13,16.848558
38,19.55323
11,18.033583
20,21.741518
20,21.741518
18,20.617687
34,24.694742
34,24.694742
34,24.694742
13,18.757288
12,18.757288
17,18.7792
23,22.578726
25,18.077091
20,18.609304
15,17.556313
61,18.835335
20,18.434319
20,20.496326
12,19.55993
20,18.694517
11,17.55145
20,19.358646
20,19.4081
16,14.608574
16,14.608574
15,17.270761
11,17.40968
13,20.338562
19,18.234844
12,18.077091
19,17.153688
23,16.195868
27,22.222897
40,18.878918
27,22.222897
60,19.55993
11,17.738789
15,17.738789
70,21.264181
15,16.399273
14,20.579138
13,20.579138
30,16.75305
30,18.095184
14,21.838703
28,18.221867
11,18.395197
23,25.088793
12,17.785696
13,17.785696
12,18.089367
12,20.582014
12,20.582014
12,20.582014
20,21.594812
32,17.665636
17,17.157667
11,19.728733
41,19.802263
14,18.199917
13,17.44725
48,18.040545
11,22.415155
21,19.30193
37,19.429617
16,15.830948
26,17.52354
22,18.014782
13,18.28434
27,20.742735
15,20.219648
14,20.219648
14,20.219648
71,17.174927
30,19.40939
14,19.505146
16,16.861738
30,18.278166
11,16.986877
20,19.457214
12,17.012674
14,17.922356
14,19.019566
15,19.13089
31,17.400259
40,20.17324
15,18.513016
16,16.541399
19,19.114452
19,19.802483
20,18.88005
13,21.038998
20,16.123144
16,16.86848
18,18.151525
16,18.155647
16,18.085335
15,18.095913
19,17.406143
11,20.342434
16,17.740349
27,24.269293
15,20.15882
16,20.15882
13,16.777506
11,15.619852
30,17.78642
19,17.35105
19,17.35105
20,17.35105
20,17.35105
15,15.292385
22,16.430906
16,17.947
40,21.726564
28,17.604078
28,17.604078
21,16.541315
12,14.662295
51,17.779354
22,19.114452
26,19.88063
28,19.422794
11,16.861883
13,18.448368
14,18.158915
14,18.597324
15,18.42148
23,20.926136
23,19.923727
45,20.844889
20,20.183764
25,17.571648
14,20.005861
14,20.39163
20,22.460714
15,19.638416
60,18.996681
11,18.0258
15,17.414745
32,22.534508
27,21.156595
31,20.819206
13,18.050894
21,21.140215
15,17.657711
11,21.67554
15,19.67107
18,19.230366
12,19.721193
32,22.233253
15,18.600035
40,18.868446
25,19.405924
25,18.683523
25,19.405924
25,19.405924
12,18.056477
12,19.1709
25,19.44536
41,18.657738
13,15.146126
22,18.519833
11,18.21824
13,18.307596
16,17.795033
15,17.389746
13,16.42167
12,14.004476
24,17.002035
16,17.114178
24,19.44536
14,15.019432
22,19.465952
34,19.957916
16,18.143536
25,19.7718
12,15.599676
20,17.657711
15,17.373806
15,17.223541
38,20.095688
14,16.200005
20,17.405567
12,18.27334
15,17.737408
11,16.320286
11,16.466038
11,15.068378
18,18.1426
34,20.032671
11,15.040335
12,15.203423
11,16.042301
25,18.5314
41,22.300375
16,16.840658
15,16.840658
25,25.123611
15,17.125483
13,17.961212
15,18.305151
12,15.694172
22,21.753065
37,17.461643
44,20.467615
44,20.467615
20,18.80502
14,15.9075775
12,14.802385
11,15.980034
28,18.411688
79,31.2711
78,31.2711
15,21.492203
18,15.985067
13,16.87413
25,16.3926
29,16.590683
15,15.605335
11,20.132416
12,18.97844
30,19.123001
15,16.4164
41,17.914665
17,16.626263
20,15.468363
17,15.426289
15,15.987371
15,16.87413
12,17.62602
12,17.62602
18,18.526234
16,17.66495
18,17.85004
25,17.744879
15,15.762407
11,18.558098
11,18.728325
16,18.242147
25,24.861797
20,19.583242
11,14.029581
13,16.413095
12,16.413095
12,16.413095
13,16.413095
12,18.268637
20,17.990412
24,21.549198
59,21.549198
24,21.549198
14,15.425936
13,13.787752
14,16.355848
14,16.355848
13,16.355848
15,18.808004
11,17.85004
25,19.697613
25,19.697613
15,18.242147
25,18.72475
25,21.2394
20,19.45681
17,17.773445
25,26.298567
11,23.104311
12,20.07267
15,23.236483
46,20.07267
11,18.910334
13,15.411213
15,18.943375
20,21.863972
15,24.706783
13,22.996773
13,22.996773
100,23.064455
22,20.763391
20,23.381516
14,16.169378
35,24.706783
43,25.108213
21,20.51834
22,19.091084
12,17.087675
15,20.733648
11,17.824598
18,17.613138
17,19.191162
18,18.782284
31,22.028984
43,22.595905
43,22.595905
43,22.595905
15,20.709438
15,20.709438
11,17.697317
44,21.310879
13,19.23928
11,16.547882
50,29.973358
12,17.854729
12,17.678625
25,22.495487
14,16.9235
15,16.9235
15,19.092234
58,24.145855
92,24.145855
11,19.970648
20,19.33411
22,17.4164
20,18.943884
24,19.693295
14,24.373898
27,25.695852
22,22.378073
14,21.338497
14,20.66295
30,17.042692
17,18.9615
15,20.284864
17,22.640385
100,22.129168
50,19.384943
100,22.129168
22,16.782398
30,22.029049
30,18.558495
11,16.22085
18,18.088907
18,19.398546
12,16.41785
15,20.919672
15,24.733017
81,24.733017
28,19.298538
23,24.733017
81,24.277151
12,23.758146
13,23.758146
20,16.601562
11,16.77126
50,20.183456
12,14.011975
42,22.047081
13,19.595888
12,22.538958
11,17.731632
15,16.667192
24,22.451292
12,20.041307
17,18.742666
12,15.981192
27,20.960724
12,18.645218
15,17.4299
36,17.994677
16,18.268373
12,21.769274
15,17.849237
16,18.384985
17,22.199566
14,18.742666
13,18.956903
31,19.022736
61,22.075645
11,21.659723
11,22.621065
100,20.420362
29,16.82656
29,18.239555
13,17.769018
11,17.589008
20,20.092283
16,23.04343
13,21.981533
15,18.812637
25,18.424328
30,22.075645
11,19.655212
19,23.000029
17,15.85714
20,22.86304
20,21.981533
25,18.579876
28,21.539867
95,24.160439
30,22.181635
20,18.952587
17,18.952587
21,17.308905
20,22.370588
17,20.965473
16,23.248718
25,22.003515
12,19.091629
39,22.990967
50,20.08969
16,20.369781
19,18.270548
26,18.579876
45,23.838123
45,23.838123
45,23.838123
45,23.838123
15,21.380356
25,22.181635
62,21.603207
11,19.618114
19,16.335348
13,14.61578
30,20.445679
11,20.445679
64,23.99953
64,23.99953
11,16.691986
26,18.500353
30,20.163174
11,17.322659
23,25.071856
25,17.165804
100,24.470634
15,20.712486
17,17.02496
16,16.887533
17,22.500484
15,16.212694
21,18.943338
15,18.629858
12,18.629858
21,19.782372
21,19.235943
20,19.243595
20,19.93225
12,18.559628
14,17.616858
42,22.778868
14,20.474611
11,18.128134
17,24.35341
19,19.602615
13,14.842078
19,17.794369
12,17.186466
13,21.18997
27,19.57322
20,21.926271
12,18.061039
47,17.203524
31,21.710844
14,20.565144
31,20.847847
55,19.315042
14,23.346436
30,18.561716
20,15.750742
11,18.968874
12,19.228582
12,21.728514
15,18.67601
12,17.541452
14,19.056046
18,18.291363
11,17.951843
12,21.881023
30,21.184631
64,22.077488
14,20.985718
17,22.40286
20,19.041256
13,19.576519
20,20.265469
37,24.707144
14,20.957415
20,20.679873
12,22.09161
18,18.724606
12,22.189087
30,19.761992
22,16.920855
12,17.464014
40,21.76346
13,17.514647
31,24.066751
13,16.61797
36,22.711712
13,15.767132
12,18.48457
70,21.099216
12,15.831701
17,18.530405
13,17.35473
20,16.815765
13,15.061512
12,16.80487
11,16.3821
14,17.628366
18,17.405296
12,20.389769
40,20.266518
12,19.51297
12,14.233845
14,20.720304
17,23.259174
12,17.500315
37,23.259174
42,23.259174
11,15.724373
15,16.200521
11,14.723472
17,17.663334
11,14.812561
18,17.769081
23,18.44677
11,14.069038
11,13.871848
15,20.315123
11,14.634314
11,14.665503
11,19.281693
11,16.177372
20,22.620361
56,24.49873
57,26.557392
57,25.608551
13,17.51253
15,22.93552
50,21.792515
12,18.843754
17,19.580082
50,22.063633
26,17.933416
18,20.398844
36,26.734936
12,18.051401
27,18.005047
27,17.143984
25,16.031282
28,24.450407
33,24.450407
26,24.450407
15,17.867672
16,18.304682
11,15.281567
30,20.108519
12,21.537369
60,21.349047
11,27.703093
14,21.321562
14,20.72003
73,17.867672
17,20.104628
38,19.331755
12,21.856379
14,18.537657
11,18.170004
14,17.33532
11,18.687244
12,16.469
11,20.184628
12,20.633087
11,17.193066
12,18.892853
12,15.500961
29,21.176758
11,17.654472
12,17.13792
15,18.06356
12,22.300375
35,20.907185
12,20.508179
13,20.456009
12,15.518465
12,16.295824
15,23.029488
30,28.193064
99,28.193064
100,28.193064
15,20.52112
12,17.617449
12,19.123707
13,17.467634
12,18.30413
16,17.802956
17,20.06386
50,18.989145
36,21.132643
12,18.463867
15,20.006512
12,17.618025
27,19.288628
17,18.779175
22,28.078197
13,21.59845
47,25.834812
27,18.199478
11,18.446793
12,18.32287
22,22.300076
21,22.300375
50,20.730623
12,16.923183
20,19.23259
11,20.81608
20,22.711317
15,19.784878
15,22.253408
17,22.270973
16,17.253754
13,19.083527
13,16.686373
14,17.815159
15,17.815159
13,18.932323
20,19.23259
17,23.890753
18,20.81812
52,22.675503
19,17.7379
20,20.252422
15,18.441786
13,19.133621
14,19.133621
14,19.133621
14,19.133621
15,17.498379
21,21.59512
16,23.268337
13,20.383406
50,26.099842
50,26.099842
13,22.363178
100,29.004938
100,26.099842
74,23.379858
17,17.951748
13,21.766424
18,17.486898
16,17.10685
42,21.437502
24,18.303167
15,18.60046
13,17.836874
30,20.860384
19,20.860384
17,20.097475
57,24.99729
19,23.050104
24,23.22736
37,24.324696
16,20.074324
19,18.798353
16,20.049597
36,18.05678
18,22.725365
55,20.582993
100,26.400347
51,25.971558
36,24.384089
40,23.786621
37,24.384089
18,18.153515
14,24.815538
15,19.764244
16,19.764244
15,19.32147
42,20.148605
11,18.06709
25,18.173134
20,19.118338
17,18.13799
50,26.522783
18,18.718258
18,20.854057
12,23.393883
17,17.542435
17,22.230783
17,24.815538
18,22.38451
48,18.822636
80,24.78844
45,21.162851
11,16.67703
11,18.136847
13,17.864878
30,20.054758
16,19.571709
23,24.815538
17,18.489109
11,19.545073
20,20.514555
33,20.805498
46,23.35925
11,20.159178
22,16.543285
77,26.971945
57,23.174353
15,17.570086
15,22.605246
13,20.253035
12,18.8757
12,18.896358
12,23.897068
13,23.897068
18,22.154669
53,27.172712
17,20.022825
24,22.625734
17,17.982738
20,17.982738
14,17.726074
16,21.942762
30,19.138685
13,21.146946
11,20.08452
40,19.712456
11,18.471163
20,19.559975
25,19.016005
40,20.50219
11,21.228226
15,27.354809
16,22.288084
12,13.063169
56,30.906092
